2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f0000b, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00001, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00009
2017-06-03 01:56:10,001 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00007
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00000
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00008
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00003
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00004
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00002
2017-06-03 01:56:10,002 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x15c6ba651f00005
